George Wilson,1.4328001384177265
Greasy Neale,1.579465500045809
Greg Schiano,2.483934430032276
Gregg Williams,1.3389981070328627
Guil Falcon,1.9812718049965248
Gunther Cunningham,2.6946363895888554
Gus Bradley,2.30592950376628
Gus Dorais,1.3774347570138366
Gus Henderson,1.5305037611349492
Gus Tebell,4.051824466685608
Guy Chamberlin+,1.7699274824249116
Hal Erickson,3.4029287778096577
Hal Griffen,2.6310692195940595
Hal Hanson,1.3065423363678577
Hal Hunter,1.6470644199533542
Hampton Pool,1.5700327400562473
Hank Bullough,1.1701862315264286
Hank Gillo,2.7520824283072325
Hank Kuhlmann,0.9866454511783435
Hank Stram,1.5669600853213697
Harland Svare,1.2904744374149775
Harry Gilmer,1.3701431944994824
Harry Mehre,3.333641000544364
Harry Robb,2.8486310052074364
Harvey Johnson,2.039818859581812
Herb Dell,2.5096636942580015
Herb Joesting,1.0852174618598214
Herb Kopf,1.2264287328935737
Herb Sies,3.4480026006003084
Herman Ball,1.1857919811804178
Herman Edwards,1.4080512023926766
Hinkey Haines,2.210549772726667
Homer Rice,1.3302751752857391
Howard Schnellenberger,1.220061925812766
Hubert Wiggs,2.7595507419672307
Hue Jackson,2.260924805182793
Hugh Campbell,1.2530831092514576
Hugh Devore,1.2650000102717853
Hugh Taylor,1.2709961495299618
Hugo Bezdek,1.0569187019692268
Hunk Anderson,1.6687037860867353
J.D. Roberts,1.4930872152157078
Jack Chevigny,1.3334784889881135
Jack Christiansen+,1.3915234519599369
Jack Del Rio,1.4741503072823128
Jack Depler,1.4547905395695928
Jack Faulkner,1.2750962390229434
Jack Fish,2.376110268826417
Jack Forsyth,3.2474296937239426
Jack Hegarty,2.2794140955523017
Jack Heldt,2.8170716700305496
Jack Keogh,2.973889075298814
Jack Meagher,2.1523400260728196
Jack Pardee,1.5177858802366848
Jack Patera,1.3574868753416487
Jap Douds,1.905258775954858
Jason Garrett,1.9327339768446818
Jeff Fisher,1.59787794983778
Jerry Burns,1.532001486294966
Jerry Glanville,1.4501208367338363
Jerry Smith,1.7085806267367911
Jerry Williams,1.226493288743972
Jim Bates,1.4147567352913597
Jim Caldwell,2.376027129173515
Jim Crowley,2.913456308852225
Jim Dooley,2.318738241437119
Jim Fassel,1.5085917860329845
Jim Hanifan,1.40918191627895
Jim Harbaugh,2.6878294756071566
Jim Haslett,1.4222147371844613
Jim Kendrick,1.349087698843507
Jim Laird,3.0904200029484086
Jim Lee Howell,1.6492879933027544
Jim Leonard,1.1893726581232846
Jim Mora,1.4987567085023437
Jim Ringo+,2.270917838327585
Jim Schwartz,1.9188137150188418
Jim Shofner,1.4102750972999125
Jim Thorpe+,1.8408082833701567
Jim Tomsula,4.6309473497894
Jim Trimble,1.545017090747279
Jimmy Conzelman+,1.5650101796752027
Jimmy Johnson,1.5410026020909129
Jimmy Phelan,1.3021506829603224
Jock Sutherland,1.6231690337617461
Joe Bach,1.4237757913231404
Joe Brandy,3.018601397472029
Joe Bugel,1.2869084164792943
Joe Collier,2.458477020983471
Joe Gibbs,1.6066420899267473
Joe Kuharich,1.4028248593767094
Joe Philbin,2.607742371064018
Joe Schmidt+,1.5431726406482535
Joe Stydahar+,1.402384196504156
Joe Thomas,1.1681022081261525
Joe Vitt,1.607547326749477
Joe Walton,1.4671467301619017
Joey Sternaman,3.6186317249136675
John Armstrong,3.72913426698805
John Fox,1.5424805034402564
John Harbaugh,1.7050170609855535
John Mackovic,1.4546158275934147
John Madden,1.7498334829638043
John Mazur,1.5742011365671562
John McKay,1.666145925635389
John McVay,1.9502824800262135
John Michelosen,1.655669639802477
John North,1.309232245588191
John Ralston,1.4927174819585822
John Rauch,2.5120222530737255
John Robinson,2.1490541987678258
John Sandusky,1.4291144385857366
John Whelchel,2.788324888471598
Johnny Blood+,1.226354980068803
Johnny Bryan,2.7038512913360657
Johnny Murphy,3.015033470432419
Jon Gruden,1.5311405681415793
Josh McDaniels,1.3784190668031355
June Jones,1.3639963073414236
Kay Stephenson,1.2631898898488414
Keith Molesworth,1.2350062803001154
Ken Huffine,2.4670981754968015
Ken Meyer,2.3764231705718375
Ken Shipp,1.4492105760734708
Ken Whisenhunt,1.4555374037554842
Kevin Gilbride,1.2587597676155102
Lane Kiffin,1.2350017861383895
Larry Wilson+,1.6556699976888023
Leeman Bennett,1.406220294323296
Lenny Sachs,2.6769485725807782
Leo Lyons,2.7625025864259505
Les Steckel,1.8348401173586173
Leslie Frazier,1.8109250518145736
Lindy Infante,1.360000278552337
Lisle Blackbourn,1.339000278552337
Lone Star Dietz,1.6612793168682245
Lou Holtz,1.5761252421018335
Lou Mahrt,2.4784817313502705
Lou Rymkus,2.492979717808555
Lou Saban,1.4752787482104543
Lovie Smith,2.3568886243772273
Luby DiMeolo,2.1112737480392454
Luke Johnsos,1.6664579015473018
Mac Speedie,1.228871909392078
Mal Stevens,2.318188358777885
Marc Trestman,2.55527759987753
Marion Campbell,1.2838083371955202
Marty Brill,2.460841501980432
Marty Feldman,1.1059620675277593
Marty Mornhinweg,1.1410303747224892
Marty Schottenheimer,1.602403660130359
Marv Levy,1.5460422738400723
Marvin Lewis,1.4990328066583969
Max Hicks,2.1966807637320835
Mel Doherty,2.195277383715815
Mel Hein+,3.5781124889166493
Mel Tucker,2.161025433205176
Mike Ditka+,1.5455502874749123
Mike Getto,2.219634649604373
Mike Holmgren,1.5791556067313373
Mike Holovak,1.5100768922435939
Mike Martz,1.714705208933486
Mike McCarthy,2.1650483108484133
Mike McCormack+,1.3496104989326159
Mike McCoy,2.618533932228061
Mike Mularkey,2.127826995499953
Mike Munchak+,2.3776924802139576
Mike Nixon,1.1537045378863282
Mike Nolan,1.3125502874749124
Mike Palm,2.0728810516567044
Mike Riley,1.2778584022708157
Mike Shanahan,1.5384371863822839
Mike Sherman,1.684529665724472
Mike Singletary+,1.6604511069283194
Mike Smith,1.6845012564761372
Mike Tice,1.4773400260728198
Mike Tomlin,1.6194347570138365
Mike White,1.6760659017350663
Milan Creighton,1.3661410261048648
Monte Clark,1.765180096443474
Ned Mathews,2.4851010033693517
Neill Armstrong,1.5946655128171203
Nelson Talbot,3.273891304066242
Nick Saban,1.4543293983026455
Nick Skorich,1.7714119695810517
Norb Hecker,2.1455001096422777
Norm Barry,3.243641761173892
Norm Van Brocklin+,1.6868628266067474
Norv Turner,1.4681575858989206
Ollie Kraehe,3.2490695831980303
Otto Graham+,2.447191667126858
Paddy Driscoll+,1.6319417875940667
Pat Boland,2.3862102250723454
Pat Peppler,1.6767497910247655
Pat Shurmur,1.2660422738400723
Paul Brown,1.6602290794184182
Paul Schissler,1.3134232654111389
Paul Wiggin,1.2989955456617341
Perry Fewell,1.4142866678996653
Pete Carroll,1.621220572181219
Pete Cawthon,1.1216242983630076
Pete Henry+,1.1350031280767892
Pete McCulley,1.208544645215072
Pete Stinchcomb,3.478601305678073
Phil Bengtson,1.4420151208538006
Phil Handler,1.0925093063374403
Pop Ivy,1.4192641910462858
Potsy Clark,1.5896347791019583
Punk Berryman,1.5680002785523368
Raheem Morris,2.1887956382922003
Ralph Jones,2.9208446709159297
Ralph Scott,2.8034816100743054
Ray Flaherty+,1.6700048854954743
Ray Handley,2.0852936071396027
Ray Malavasi,1.5031397002946085
Ray McLean,1.0659623331988037
Ray Perkins,1.3456881160706167
Ray Prochaska,1.993646623457256
Ray Rhodes,1.4587915449076676
Ray Richards,1.385079531718968
Ray Willsey,1.9925771873871274
Raymond Berry+,1.5410906880830364
Red Dawson,1.4172739113221773
Red Hickey,1.4851010033693517
Red Miller,1.6304530783437994
Red Strader,1.4317838654825639
Red Weaver,1.220883995690056
Rex Ryan,2.0814413176160285
Rich Brooks,1.6128023769198456
Rich Kotite,2.4991158021606745
Richard Williamson,1.1968415477323315
Richie Petitbon,1.2350321280441454
Rick Forzano,2.40093514805831
Rick Venturi,2.189803000440018
Rob Chudzinski,2.3051318304675217
Rod Dowhower,1.1571082062533051
Rod Marinelli,1.537634287316277
Rod Rust,1.3297193548839958
Romeo Crennel,1.54512779819632
Ron Erhardt,1.554840405789575
Ron Meyer,1.504176507987541
Ron Rivera,2.4403493456683822
Ron Waller,1.1545383206783275
Roy Andrews,1.643997994962739
Rube Ursella,1.585046350824684
Russ Daugherty,2.835526587577835
Russell Tollefson,2.7608000073148227
Sam Rutigliano,1.4711764906475358
Sammy Baugh+,1.4140505935905878
Scott Linehan,1.6358958413189921
Scotty Bierce,3.6177897745963525
Sean Payton,2.1710371034571105
Shorty Barr,3.0084136501264758
Sid Gillman,1.538023287547181
Stan Cofall,2.47208773420186
Steve Mariucci,1.5086519206140196
Steve Owen+,1.5871539258611667
Steve Spagnuolo,2.044903934009352
Steve Spurrier,1.6911405387874363
Tam Rose,1.9481359864516428
Ted Marchibroda,1.4596565607393135
Ted Nesser,2.851261020106611
Ted Shipkey,3.5795225901843546
Terry Robiskie,1.211035427154671
Tex Grigg,2.9490153350770165
Todd Bowles,2.4359568525964
Todd Haley,2.2569504252986934
Tom Bettis,2.1612924763247676
Tom Cable,1.5973067463152975
Tom Coughlin,1.534570849952034
Tom Fears+,1.263485546899918
Tom Flores,1.5133297876954195
Tom Landry+,1.5921397002946085
Tom Scott,2.1323917919736965
Tommy Hudspeth,2.598481833359372
Tommy Hughitt,1.6801864192871547
Tommy Prothro,1.3936571852194726
Tony Dungy,1.654448155143581
Tony Sparano,1.4607360435669725
Turk Edwards+,1.4559941564968217
Tut Imlay,3.341180677217909
Untz Brewer,2.8862657358583705
Vince Lombardi,1.7257858802366846
Vince Tobin,1.3813949190861483
Wade Phillips,1.5476059509896984
Wally Hess,2.453560397233746
Wally Lemm,1.4869084164792943
Wally McIlwain,2.6784675749169358
Walt Driskill,2.4135946024953703
Walt Kiesling+,1.3391081545650978
Walt Koppisch,3.0919097201915955
Walt Michaels,1.4400366402836209
Wayne Brenkert,3.062963560809422
Wayne Fontes,1.4818217004973482
Wayne Millner+,2.438603410728398
Weeb Ewbank,1.4889337277447994
Willie Wilkin,2.484994223593179
